cor;area;questao;pct_branco;pct_dupla;pct_A;pct_B;pct_C;pct_D;pct_E
Azul;Ciências Naturais e suas Tecnologias;8;0.0004562043795620438;0.0008587376556462001;0.05280128980249899;0.046298535536745934;0.04312777106005643;0.3311299207308881;0.5266424828698105
Azul;Ciências Naturais e suas Tecnologias;9;0.0012612709317303564;0.0005635465865178189;0.2702709968813851;0.030298956877083557;0.2745725346811485;0.3494999462307775;0.07535756532960533
Azul;Ciências Naturais e suas Tecnologias;10;0.0009660798626019751;0.0005635465865178189;0.16289945440374123;0.15050931276372725;0.13180315532023543;0.4724111054371489;0.08237697207514715
Azul;Ciências Naturais e suas Tecnologias;11;0.0007245598969514813;0.000536711034778875;0.09288765886557218;0.27259048284386167;0.3691323857377005;0.2024343713894188;0.06295510116344681
Azul;Ciências Naturais e suas Tecnologias;12;0.0023615285530270503;0.0005098754830399313;0.23454530774820356;0.28438786769653096;0.2106198024598326;0.14549075544311973;0.12495626665231316
Azul;Ciências Naturais e suas Tecnologias;13;0.001207599828252469;0.0008587376556462001;0.1430069647995267;0.23701831285126523;0.38561863016645603;0.10772581816226101;0.12663027402049104
Azul;Ciências Naturais e suas Tecnologias;14;0.0009124087591240876;0.0008319021039072563;0.050108873894459525;0.22336621952203017;0.09927686228124412;0.5648270114788032;0.062421032823462994
Azul;Ciências Naturais e suas Tecnologias;15;0.0014222842421640189;0.0008587376556462001;0.13313967562333576;0.3538825681164098;0.08827563947389655;0.18462035019769224;0.24008176658866565
Azul;Ciências Naturais e suas Tecnologias;16;0.0016101331043366252;0.00018784886217260627;0.2902922278678388;0.22249106110707853;0.2678441809823373;0.12320886092964486;0.09616366911310052
Azul;Ciências Naturais e suas Tecnologias;17;0.0006440532417346501;0.00032202662086732505;0.0804770602772107;0.5748361448372193;0.0975072526055657;0.18507574943590846;0.06210379284409584
Azul;Ciências Naturais e suas Tecnologias;18;0.0014222842421640189;0.0005903821382567626;0.16566726720266745;0.4053349108607384;0.18970663368200275;0.13235096399472962;0.10694022425986179
Azul;Ciências Naturais e suas Tecnologias;19;0.0008855732073851438;0.0006172176899957063;0.13392281229843045;0.304128144485057;0.16754461406149215;0.1483283164910772;0.24607611266394325
Azul;Ciências Naturais e suas Tecnologias;20;0.0012344353799914126;0.0009124087591240876;0.34114135111876076;0.17114888123924268;0.25298515490533563;0.09305077452667813;0.14167383820998278
Azul;Ciências Naturais e suas Tecnologias;21;0.001529626449119794;0.00032202662086732505;0.1345073262535287;0.2995026213200699;0.27250974593359323;0.19018685307164943;0.10329345342115875
Azul;Ciências Naturais e suas Tecnologias;22;0.0008855732073851438;0.0005903821382567626;0.2659840361202935;0.09892767878739014;0.11892284124808514;0.18729339675884868;0.3288720470853826
Azul;Ciências Naturais e suas Tecnologias;23;0.002468870759982825;0.0004025332760841563;0.27634093172215196;0.21029684850768363;0.21449524988562046;0.20203460989853864;0.09683235998600533
Azul;Ciências Naturais e suas Tecnologias;24;0.0007782310004293688;0.0009660798626019751;0.08457216591843866;0.12470765343154386;0.030807279765585095;0.3955213849834673;0.3643915159009651
Azul;Ciências Naturais e suas Tecnologias;25;0.00048303993130098755;0.00048303993130098755;0.5166004082948319;0.11636402707639411;0.09216181368862147;0.16039002901042226;0.11448372192973032
Azul;Ciências Naturais e suas Tecnologias;26;0.0008587376556462001;0.000536711034778875;0.19195420831989682;0.40215521874664084;0.09830162313232291;0.18373105449854885;0.12385789530259056
